city,date,pm25,pm10,o3,no2,so2,co,hour,day_of_week,month,is_weekend,season,aqi,dew,temperature,humidity,wind,no,nh3,wind_direction,pressure,feels_like,weather,weather_description
talcher,2023-05-10 00:00:00,74.0,54.0,7.0,20.0,11.0,9.0,0,2,5,0,spring,,,,,,,,,,,,
talcher,2023-05-11 00:00:00,110.0,167.0,6.0,24.0,15.0,15.0,0,3,5,0,spring,,,,,,,,,,,,
talcher,2023-05-12 00:00:00,127.0,,,,,,0,4,5,0,spring,,,,,,,,,,,,
talcher,2023-06-01 00:00:00,151.0,83.0,18.0,12.0,45.0,24.0,0,3,6,0,summer,,,,,,,,,,,,
talcher,2023-06-02 00:00:00,175.0,137.0,7.0,11.0,25.0,27.0,0,4,6,0,summer,,,,,,,,,,,,
talcher,2023-06-03 00:00:00,172.0,62.0,7.0,15.0,11.0,12.0,0,5,6,1,summer,,,,,,,,,,,,
talcher,2023-06-04 00:00:00,86.0,75.0,44.0,14.0,28.0,18.0,0,6,6,1,summer,,,,,,,,,,,,
talcher,2023-06-06 00:00:00,110.0,55.0,6.0,14.0,,21.0,0,1,6,0,summer,,,,,,,,,,,,
talcher,2023-06-07 00:00:00,63.0,28.0,5.0,14.0,4.0,26.0,0,2,6,0,summer,,,,,,,,,,,,
talcher,2023-06-08 00:00:00,58.0,24.0,5.0,6.0,4.0,12.0,0,3,6,0,summer,,,,,,,,,,,,
talcher,2023-06-09 00:00:00,,25.0,5.0,1.0,13.0,4.0,0,4,6,0,summer,,,,,,,,,,,,
talcher,2023-06-10 00:00:00,78.0,45.0,8.0,11.0,10.0,8.0,0,5,6,1,summer,,,,,,,,,,,,
talcher,2023-06-11 00:00:00,115.0,282.0,4.0,17.0,25.0,19.0,0,6,6,1,summer,,,,,,,,,,,,
talcher,2023-06-12 00:00:00,,25.0,5.0,14.0,6.0,7.0,0,0,6,0,summer,,,,,,,,,,,,
talcher,2023-07-01 00:00:00,134.0,88.0,21.0,12.0,44.0,27.0,0,5,7,1,summer,,,,,,,,,,,,
talcher,2023-07-02 00:00:00,169.0,108.0,11.0,15.0,26.0,19.0,0,6,7,1,summer,,,,,,,,,,,,
talcher,2023-07-03 00:00:00,125.0,66.0,7.0,15.0,10.0,12.0,0,0,7,0,summer,,,,,,,,,,,,
talcher,2023-07-04 00:00:00,134.0,48.0,20.0,14.0,6.0,12.0,0,1,7,0,summer,,,,,,,,,,,,
talcher,2023-07-05 00:00:00,,57.0,10.0,14.0,1.0,18.0,0,2,7,0,summer,,,,,,,,,,,,
talcher,2023-07-06 00:00:00,77.0,74.0,9.0,14.0,,24.0,0,3,7,0,summer,,,,,,,,,,,,
talcher,2023-07-07 00:00:00,51.0,31.0,5.0,14.0,4.0,31.0,0,4,7,0,summer,,,,,,,,,,,,
talcher,2023-07-08 00:00:00,45.0,38.0,5.0,6.0,4.0,9.0,0,5,7,1,summer,,,,,,,,,,,,
talcher,2023-07-09 00:00:00,,,4.0,1.0,13.0,4.0,0,6,7,1,summer,,,,,,,,,,,,
talcher,2023-07-10 00:00:00,73.0,39.0,7.0,11.0,10.0,8.0,0,0,7,0,summer,,,,,,,,,,,,
talcher,2023-07-11 00:00:00,250.0,129.0,3.0,26.0,25.0,16.0,0,1,7,0,summer,,,,,,,,,,,,
talcher,2023-07-12 00:00:00,79.0,44.0,6.0,14.0,9.0,13.0,0,2,7,0,summer,,,,,,,,,,,,
talcher,2023-08-01 00:00:00,110.0,104.0,25.0,12.0,48.0,33.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2023-08-02 00:00:00,149.0,111.0,5.0,15.0,30.0,25.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2023-08-03 00:00:00,113.0,76.0,8.0,15.0,10.0,12.0,0,3,8,0,summer,,,,,,,,,,,,
talcher,2023-08-04 00:00:00,98.0,69.0,33.0,14.0,19.0,23.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2023-08-05 00:00:00,132.0,61.0,10.0,14.0,3.0,17.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2023-08-06 00:00:00,127.0,72.0,14.0,14.0,3.0,21.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2023-08-07 00:00:00,73.0,29.0,4.0,14.0,4.0,28.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2023-08-08 00:00:00,49.0,51.0,8.0,6.0,4.0,10.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2023-08-09 00:00:00,,,5.0,1.0,13.0,3.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2023-08-10 00:00:00,67.0,66.0,10.0,12.0,11.0,14.0,0,3,8,0,summer,,,,,,,,,,,,
talcher,2023-08-11 00:00:00,172.0,148.0,3.0,25.0,27.0,18.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2023-08-12 00:00:00,99.0,80.0,6.0,14.0,11.0,20.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2023-09-01 00:00:00,161.0,110.0,10.0,12.0,45.0,36.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2023-09-02 00:00:00,155.0,137.0,11.0,15.0,25.0,18.0,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2023-09-03 00:00:00,124.0,64.0,8.0,15.0,11.0,14.0,0,6,9,1,monsoon,,,,,,,,,,,,
talcher,2023-09-04 00:00:00,126.0,104.0,14.0,14.0,16.0,21.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2023-09-05 00:00:00,122.0,68.0,11.0,14.0,4.0,17.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2023-09-06 00:00:00,107.0,37.0,11.0,14.0,,18.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2023-09-07 00:00:00,59.0,33.0,5.0,14.0,4.0,27.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2023-09-08 00:00:00,59.0,62.0,4.0,6.0,4.0,12.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2023-09-09 00:00:00,,,4.0,3.0,13.0,3.0,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2023-09-10 00:00:00,102.0,68.0,9.0,12.0,11.0,15.0,0,6,9,1,monsoon,,,,,,,,,,,,
talcher,2023-09-11 00:00:00,188.0,150.0,3.0,26.0,18.0,10.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2023-09-12 00:00:00,136.0,100.0,4.0,14.0,17.0,21.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2023-10-01 00:00:00,158.0,122.0,28.0,12.0,44.0,31.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2023-10-02 00:00:00,157.0,137.0,11.0,15.0,23.0,20.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-03 00:00:00,122.0,103.0,10.0,15.0,13.0,17.0,0,1,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-04 00:00:00,139.0,135.0,14.0,14.0,15.0,24.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-05 00:00:00,118.0,38.0,12.0,14.0,1.0,13.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-06 00:00:00,75.0,155.0,8.0,14.0,3.0,26.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-07 00:00:00,60.0,27.0,4.0,14.0,4.0,25.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2023-10-08 00:00:00,73.0,59.0,6.0,6.0,4.0,10.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2023-10-09 00:00:00,,,5.0,4.0,14.0,5.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-10 00:00:00,106.0,77.0,8.0,14.0,12.0,19.0,0,1,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-11 00:00:00,187.0,154.0,3.0,29.0,17.0,12.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2023-10-12 00:00:00,160.0,125.0,4.0,14.0,17.0,34.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2023-11-01 00:00:00,174.0,115.0,8.0,12.0,30.0,27.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-02 00:00:00,153.0,144.0,10.0,15.0,37.0,26.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-03 00:00:00,149.0,124.0,7.0,15.0,13.0,18.0,0,4,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-04 00:00:00,149.0,121.0,16.0,14.0,7.0,22.0,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2023-11-05 00:00:00,82.0,33.0,5.0,14.0,1.0,13.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2023-11-06 00:00:00,132.0,108.0,9.0,14.0,7.0,28.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-07 00:00:00,69.0,34.0,5.0,14.0,4.0,27.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-08 00:00:00,74.0,53.0,6.0,6.0,4.0,12.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-09 00:00:00,,38.0,4.0,44.0,16.0,7.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-10 00:00:00,115.0,70.0,9.0,13.0,13.0,16.0,0,4,11,0,monsoon,,,,,,,,,,,,
talcher,2023-11-11 00:00:00,209.0,,,,,,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2023-11-12 00:00:00,190.0,114.0,5.0,14.0,20.0,33.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2023-12-01 00:00:00,179.0,127.0,32.0,12.0,35.0,28.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2023-12-02 00:00:00,144.0,100.0,6.0,15.0,25.0,18.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2023-12-03 00:00:00,148.0,129.0,9.0,15.0,14.0,22.0,0,6,12,1,winter,,,,,,,,,,,,
talcher,2023-12-04 00:00:00,158.0,101.0,16.0,14.0,13.0,22.0,0,0,12,0,winter,,,,,,,,,,,,
talcher,2023-12-05 00:00:00,78.0,38.0,6.0,14.0,,13.0,0,1,12,0,winter,,,,,,,,,,,,
talcher,2023-12-06 00:00:00,149.0,38.0,14.0,14.0,9.0,21.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2023-12-07 00:00:00,62.0,31.0,5.0,14.0,5.0,25.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2023-12-08 00:00:00,73.0,33.0,5.0,6.0,4.0,13.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2023-12-09 00:00:00,83.0,24.0,4.0,39.0,15.0,8.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2023-12-10 00:00:00,118.0,82.0,11.0,13.0,14.0,18.0,0,6,12,1,winter,,,,,,,,,,,,
talcher,2023-12-12 00:00:00,192.0,,,,,,0,1,12,0,winter,,,,,,,,,,,,
talcher,2024-01-01 00:00:00,222.0,136.0,3.0,13.0,15.0,29.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2024-01-02 00:00:00,102.0,49.0,,10.0,10.0,2.0,0,1,1,0,winter,,,,,,,,,,,,
talcher,2024-01-03 00:00:00,142.0,125.0,4.0,15.0,20.0,15.0,0,2,1,0,winter,,,,,,,,,,,,
talcher,2024-01-04 00:00:00,172.0,,,,,,0,3,1,0,winter,,,,,,,,,,,,
talcher,2024-01-05 00:00:00,134.0,69.0,11.0,5.0,15.0,12.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2024-01-06 00:00:00,92.0,57.0,10.0,7.0,9.0,24.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2024-01-07 00:00:00,78.0,34.0,5.0,,3.0,9.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2024-01-08 00:00:00,45.0,22.0,12.0,7.0,6.0,11.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2024-01-09 00:00:00,16.0,14.0,10.0,6.0,6.0,4.0,0,1,1,0,winter,,,,,,,,,,,,
talcher,2024-01-10 00:00:00,87.0,58.0,13.0,6.0,,13.0,0,2,1,0,winter,,,,,,,,,,,,
talcher,2024-01-11 00:00:00,153.0,79.0,10.0,9.0,8.0,28.0,0,3,1,0,winter,,,,,,,,,,,,
talcher,2024-01-12 00:00:00,94.0,38.0,20.0,5.0,,4.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2024-02-01 00:00:00,223.0,113.0,6.0,13.0,13.0,23.0,0,3,2,0,winter,,,,,,,,,,,,
talcher,2024-02-02 00:00:00,122.0,126.0,1.0,19.0,12.0,17.0,0,4,2,0,winter,,,,,,,,,,,,
talcher,2024-02-03 00:00:00,202.0,51.0,2.0,10.0,6.0,2.0,0,5,2,1,winter,,,,,,,,,,,,
talcher,2024-02-04 00:00:00,,82.0,15.0,5.0,7.0,9.0,0,6,2,1,winter,,,,,,,,,,,,
talcher,2024-02-05 00:00:00,121.0,113.0,7.0,4.0,13.0,16.0,0,0,2,0,winter,,,,,,,,,,,,
talcher,2024-02-06 00:00:00,108.0,51.0,13.0,5.0,7.0,12.0,0,1,2,0,winter,,,,,,,,,,,,
talcher,2024-02-07 00:00:00,49.0,18.0,8.0,,3.0,9.0,0,2,2,0,winter,,,,,,,,,,,,
talcher,2024-02-08 00:00:00,48.0,33.0,13.0,5.0,5.0,7.0,0,3,2,0,winter,,,,,,,,,,,,
talcher,2024-02-09 00:00:00,26.0,30.0,11.0,7.0,6.0,7.0,0,4,2,0,winter,,,,,,,,,,,,
talcher,2024-02-10 00:00:00,116.0,44.0,13.0,4.0,7.0,12.0,0,5,2,1,winter,,,,,,,,,,,,
talcher,2024-02-11 00:00:00,154.0,79.0,11.0,8.0,7.0,24.0,0,6,2,1,winter,,,,,,,,,,,,
talcher,2024-02-12 00:00:00,61.0,99.0,54.0,10.0,9.0,7.0,0,0,2,0,winter,,,,,,,,,,,,
talcher,2024-03-01 00:00:00,195.0,126.0,5.0,13.0,16.0,28.0,0,4,3,0,spring,,,,,,,,,,,,
talcher,2024-03-02 00:00:00,174.0,159.0,2.0,13.0,21.0,15.0,0,5,3,1,spring,,,,,,,,,,,,
talcher,2024-03-03 00:00:00,98.0,50.0,3.0,11.0,6.0,2.0,0,6,3,1,spring,,,,,,,,,,,,
talcher,2024-03-04 00:00:00,127.0,61.0,7.0,6.0,9.0,6.0,0,0,3,0,spring,,,,,,,,,,,,
talcher,2024-03-05 00:00:00,172.0,96.0,7.0,5.0,14.0,10.0,0,1,3,0,spring,,,,,,,,,,,,
talcher,2024-03-06 00:00:00,93.0,61.0,10.0,6.0,8.0,14.0,0,2,3,0,spring,,,,,,,,,,,,
talcher,2024-03-07 00:00:00,48.0,26.0,8.0,,5.0,12.0,0,3,3,0,spring,,,,,,,,,,,,
talcher,2024-03-08 00:00:00,35.0,49.0,12.0,7.0,6.0,8.0,0,4,3,0,spring,,,,,,,,,,,,
talcher,2024-03-09 00:00:00,45.0,45.0,10.0,7.0,6.0,5.0,0,5,3,1,spring,,,,,,,,,,,,
talcher,2024-03-10 00:00:00,96.0,82.0,9.0,6.0,6.0,16.0,0,6,3,1,spring,,,,,,,,,,,,
talcher,2024-03-11 00:00:00,150.0,76.0,11.0,8.0,7.0,24.0,0,0,3,0,spring,,,,,,,,,,,,
talcher,2024-03-12 00:00:00,148.0,103.0,99.0,10.0,9.0,9.0,0,1,3,0,spring,,,,,,,,,,,,
talcher,2024-04-01 00:00:00,214.0,146.0,5.0,15.0,17.0,27.0,0,0,4,0,spring,,,,,,,,,,,,
talcher,2024-04-02 00:00:00,201.0,139.0,1.0,15.0,22.0,14.0,0,1,4,0,spring,,,,,,,,,,,,
talcher,2024-04-03 00:00:00,100.0,70.0,5.0,13.0,10.0,5.0,0,2,4,0,spring,,,,,,,,,,,,
talcher,2024-04-04 00:00:00,157.0,81.0,11.0,7.0,9.0,8.0,0,3,4,0,spring,,,,,,,,,,,,
talcher,2024-04-05 00:00:00,121.0,52.0,14.0,5.0,14.0,10.0,0,4,4,0,spring,,,,,,,,,,,,
talcher,2024-04-06 00:00:00,96.0,52.0,8.0,5.0,6.0,11.0,0,5,4,1,spring,,,,,,,,,,,,
talcher,2024-04-07 00:00:00,73.0,29.0,10.0,,8.0,23.0,0,6,4,1,spring,,,,,,,,,,,,
talcher,2024-04-08 00:00:00,56.0,30.0,9.0,6.0,6.0,14.0,0,0,4,0,spring,,,,,,,,,,,,
talcher,2024-04-09 00:00:00,58.0,42.0,12.0,7.0,6.0,7.0,0,1,4,0,spring,,,,,,,,,,,,
talcher,2024-04-10 00:00:00,155.0,70.0,18.0,10.0,9.0,20.0,0,2,4,0,spring,,,,,,,,,,,,
talcher,2024-04-11 00:00:00,148.0,80.0,9.0,8.0,7.0,23.0,0,3,4,0,spring,,,,,,,,,,,,
talcher,2024-04-12 00:00:00,150.0,156.0,99.0,10.0,9.0,15.0,0,4,4,0,spring,,,,,,,,,,,,
talcher,2024-05-01 00:00:00,221.0,101.0,1.0,13.0,9.0,16.0,0,2,5,0,spring,,,,,,,,,,,,
talcher,2024-05-02 00:00:00,179.0,92.0,3.0,15.0,14.0,8.0,0,3,5,0,spring,,,,,,,,,,,,
talcher,2024-05-03 00:00:00,117.0,59.0,7.0,13.0,14.0,3.0,0,4,5,0,spring,,,,,,,,,,,,
talcher,2024-05-04 00:00:00,163.0,,,,,,0,5,5,1,spring,,,,,,,,,,,,
talcher,2024-05-05 00:00:00,89.0,45.0,9.0,4.0,12.0,7.0,0,6,5,1,spring,,,,,,,,,,,,
talcher,2024-05-06 00:00:00,89.0,61.0,11.0,5.0,7.0,14.0,0,0,5,0,spring,,,,,,,,,,,,
talcher,2024-05-07 00:00:00,58.0,38.0,10.0,,7.0,15.0,0,1,5,0,spring,,,,,,,,,,,,
talcher,2024-05-08 00:00:00,66.0,30.0,11.0,8.0,8.0,16.0,0,2,5,0,spring,,,,,,,,,,,,
talcher,2024-05-09 00:00:00,63.0,53.0,14.0,7.0,6.0,13.0,0,3,5,0,spring,,,,,,,,,,,,
talcher,2024-05-10 00:00:00,134.0,80.0,11.0,9.0,8.0,17.0,0,4,5,0,spring,,,,,,,,,,,,
talcher,2024-05-11 00:00:00,144.0,80.0,11.0,8.0,9.0,27.0,0,5,5,1,spring,,,,,,,,,,,,
talcher,2024-05-12 00:00:00,168.0,116.0,46.0,9.0,8.0,11.0,0,6,5,1,spring,,,,,,,,,,,,
talcher,2024-06-01 00:00:00,177.0,88.0,2.0,12.0,8.0,17.0,0,5,6,1,summer,,,,,,,,,,,,
talcher,2024-06-02 00:00:00,141.0,109.0,5.0,16.0,21.0,7.0,0,6,6,1,summer,,,,,,,,,,,,
talcher,2024-06-03 00:00:00,127.0,24.0,5.0,10.0,8.0,,0,0,6,0,summer,,,,,,,,,,,,
talcher,2024-06-04 00:00:00,,66.0,10.0,6.0,56.0,9.0,0,1,6,0,summer,,,,,,,,,,,,
talcher,2024-06-05 00:00:00,72.0,29.0,12.0,4.0,10.0,6.0,0,2,6,0,summer,,,,,,,,,,,,
talcher,2024-06-06 00:00:00,91.0,63.0,9.0,5.0,6.0,12.0,0,3,6,0,summer,,,,,,,,,,,,
talcher,2024-06-07 00:00:00,97.0,34.0,11.0,,5.0,11.0,0,4,6,0,summer,,,,,,,,,,,,
talcher,2024-06-08 00:00:00,71.0,27.0,14.0,10.0,8.0,12.0,0,5,6,1,summer,,,,,,,,,,,,
talcher,2024-06-09 00:00:00,66.0,47.0,10.0,7.0,6.0,15.0,0,6,6,1,summer,,,,,,,,,,,,
talcher,2024-06-10 00:00:00,152.0,48.0,12.0,7.0,6.0,12.0,0,0,6,0,summer,,,,,,,,,,,,
talcher,2024-06-11 00:00:00,149.0,84.0,12.0,8.0,7.0,25.0,0,1,6,0,summer,,,,,,,,,,,,
talcher,2024-06-12 00:00:00,143.0,74.0,7.0,6.0,4.0,5.0,0,2,6,0,summer,,,,,,,,,,,,
talcher,2024-07-01 00:00:00,166.0,157.0,6.0,15.0,16.0,31.0,0,0,7,0,summer,,,,,,,,,,,,
talcher,2024-07-02 00:00:00,176.0,72.0,5.0,11.0,13.0,5.0,0,1,7,0,summer,,,,,,,,,,,,
talcher,2024-07-03 00:00:00,97.0,60.0,4.0,13.0,8.0,3.0,0,2,7,0,summer,,,,,,,,,,,,
talcher,2024-07-04 00:00:00,145.0,64.0,3.0,5.0,62.0,20.0,0,3,7,0,summer,,,,,,,,,,,,
talcher,2024-07-05 00:00:00,55.0,45.0,14.0,5.0,13.0,8.0,0,4,7,0,summer,,,,,,,,,,,,
talcher,2024-07-06 00:00:00,90.0,61.0,10.0,6.0,7.0,15.0,0,5,7,1,summer,,,,,,,,,,,,
talcher,2024-07-07 00:00:00,84.0,25.0,32.0,,6.0,9.0,0,6,7,1,summer,,,,,,,,,,,,
talcher,2024-07-08 00:00:00,51.0,37.0,25.0,8.0,7.0,12.0,0,0,7,0,summer,,,,,,,,,,,,
talcher,2024-07-09 00:00:00,67.0,27.0,18.0,6.0,6.0,15.0,0,1,7,0,summer,,,,,,,,,,,,
talcher,2024-07-10 00:00:00,98.0,46.0,9.0,7.0,7.0,14.0,0,2,7,0,summer,,,,,,,,,,,,
talcher,2024-07-11 00:00:00,153.0,70.0,11.0,7.0,7.0,22.0,0,3,7,0,summer,,,,,,,,,,,,
talcher,2024-07-12 00:00:00,136.0,49.0,4.0,5.0,3.0,2.0,0,4,7,0,summer,,,,,,,,,,,,
talcher,2024-08-01 00:00:00,238.0,126.0,17.0,13.0,10.0,24.0,0,3,8,0,summer,,,,,,,,,,,,
talcher,2024-08-02 00:00:00,126.0,77.0,2.0,9.0,11.0,4.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2024-08-03 00:00:00,128.0,76.0,1.0,12.0,9.0,6.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2024-08-04 00:00:00,137.0,63.0,2.0,4.0,59.0,13.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2024-08-05 00:00:00,83.0,48.0,14.0,5.0,12.0,8.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2024-08-06 00:00:00,91.0,25.0,10.0,4.0,5.0,6.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2024-08-07 00:00:00,53.0,19.0,13.0,,3.0,5.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2024-08-08 00:00:00,67.0,40.0,15.0,8.0,7.0,15.0,0,3,8,0,summer,,,,,,,,,,,,
talcher,2024-08-09 00:00:00,53.0,12.0,8.0,5.0,4.0,11.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2024-08-10 00:00:00,101.0,54.0,11.0,7.0,6.0,14.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2024-08-11 00:00:00,135.0,77.0,14.0,9.0,9.0,25.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2024-08-12 00:00:00,94.0,51.0,4.0,5.0,2.0,2.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2024-09-01 00:00:00,188.0,198.0,8.0,15.0,22.0,30.0,0,6,9,1,monsoon,,,,,,,,,,,,
talcher,2024-09-02 00:00:00,128.0,80.0,2.0,9.0,10.0,4.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-03 00:00:00,135.0,57.0,5.0,12.0,7.0,4.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-04 00:00:00,121.0,89.0,5.0,6.0,53.0,15.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-05 00:00:00,93.0,35.0,19.0,6.0,13.0,12.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-06 00:00:00,49.0,84.0,9.0,5.0,7.0,8.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-07 00:00:00,55.0,,,,,,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2024-09-08 00:00:00,55.0,66.0,10.0,8.0,7.0,14.0,0,6,9,1,monsoon,,,,,,,,,,,,
talcher,2024-09-09 00:00:00,31.0,31.0,10.0,7.0,5.0,9.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-10 00:00:00,106.0,45.0,14.0,9.0,8.0,14.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-11 00:00:00,142.0,67.0,11.0,8.0,8.0,22.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2024-09-12 00:00:00,89.0,58.0,5.0,5.0,3.0,5.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2024-10-01 00:00:00,275.0,158.0,1.0,16.0,32.0,10.0,0,1,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-02 00:00:00,138.0,69.0,4.0,8.0,9.0,2.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-03 00:00:00,99.0,45.0,5.0,12.0,4.0,2.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-04 00:00:00,149.0,55.0,3.0,5.0,52.0,13.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-05 00:00:00,77.0,48.0,16.0,5.0,12.0,9.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2024-10-06 00:00:00,116.0,62.0,14.0,6.0,8.0,13.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2024-10-07 00:00:00,,71.0,21.0,10.0,10.0,16.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-08 00:00:00,84.0,47.0,14.0,8.0,7.0,13.0,0,1,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-09 00:00:00,50.0,60.0,8.0,5.0,4.0,12.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-10 00:00:00,96.0,43.0,9.0,8.0,6.0,13.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-11 00:00:00,133.0,63.0,10.0,9.0,8.0,21.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2024-10-12 00:00:00,106.0,103.0,9.0,6.0,3.0,11.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2024-11-01 00:00:00,282.0,96.0,,14.0,16.0,4.0,0,4,11,0,monsoon,,,,,,,,,,,,
talcher,2024-11-02 00:00:00,133.0,63.0,6.0,10.0,21.0,2.0,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2024-11-03 00:00:00,88.0,207.0,9.0,13.0,10.0,13.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2024-11-04 00:00:00,113.0,,,,,,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2024-11-05 00:00:00,88.0,,,,,,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2024-11-06 00:00:00,106.0,57.0,8.0,5.0,5.0,11.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2024-11-07 00:00:00,81.0,49.0,24.0,9.0,9.0,18.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2024-11-08 00:00:00,75.0,30.0,14.0,7.0,6.0,10.0,0,4,11,0,monsoon,,,,,,,,,,,,
talcher,2024-11-09 00:00:00,146.0,63.0,9.0,5.0,6.0,12.0,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2024-11-10 00:00:00,89.0,46.0,12.0,7.0,6.0,17.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2024-11-11 00:00:00,130.0,67.0,10.0,8.0,9.0,23.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2024-11-12 00:00:00,152.0,114.0,4.0,7.0,4.0,11.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2024-12-01 00:00:00,166.0,84.0,,14.0,9.0,3.0,0,6,12,1,winter,,,,,,,,,,,,
