city,date,pm25,pm10,o3,no2,so2,co
talcher,2020-04-01,145.0,117.0,7.0,10.0,11.0,14.0
talcher,2020-04-02,154.0,84.0,16.0,1.0,5.0,19.0
talcher,2020-04-03,101.0,20.0,2.0,1.0,25.0,9.0
talcher,2020-04-04,124.0,58.0,49.0,1.0,,17.0
talcher,2020-04-05,49.0,45.0,24.0,7.0,9.0,16.0
talcher,2020-04-06,138.0,52.0,20.0,,13.0,16.0
talcher,2020-04-07,34.0,17.0,12.0,8.0,7.0,11.0
talcher,2020-04-08,83.0,59.0,15.0,10.0,15.0,16.0
talcher,2020-04-09,78.0,79.0,15.0,11.0,12.0,2.0
talcher,2020-04-10,74.0,65.0,19.0,4.0,9.0,7.0
talcher,2020-04-11,129.0,90.0,46.0,44.0,18.0,14.0
talcher,2020-04-12,154.0,112.0,30.0,17.0,34.0,19.0
talcher,2020-05-01,160.0,161.0,15.0,10.0,10.0,16.0
talcher,2020-05-02,146.0,95.0,5.0,2.0,4.0,19.0
talcher,2020-05-03,49.0,23.0,2.0,1.0,23.0,9.0
talcher,2020-05-04,128.0,102.0,45.0,1.0,,24.0
talcher,2020-05-05,120.0,54.0,33.0,7.0,7.0,15.0
talcher,2020-05-06,95.0,48.0,39.0,,15.0,18.0
talcher,2020-05-07,54.0,11.0,18.0,8.0,7.0,8.0
talcher,2020-05-08,73.0,60.0,14.0,8.0,15.0,11.0
talcher,2020-05-09,76.0,76.0,22.0,10.0,8.0,2.0
talcher,2020-05-10,77.0,65.0,33.0,3.0,8.0,6.0
talcher,2020-05-11,140.0,95.0,57.0,57.0,19.0,18.0
talcher,2020-05-12,155.0,109.0,40.0,15.0,23.0,18.0
talcher,2020-06-01,197.0,263.0,14.0,10.0,12.0,27.0
talcher,2020-06-02,165.0,57.0,4.0,,,8.0
talcher,2020-06-03,53.0,19.0,10.0,1.0,23.0,11.0
talcher,2020-06-04,140.0,58.0,56.0,1.0,,19.0
talcher,2020-06-05,122.0,54.0,29.0,7.0,6.0,13.0
talcher,2020-06-06,85.0,,,,,
talcher,2020-06-07,39.0,23.0,11.0,11.0,8.0,12.0
talcher,2020-06-08,69.0,69.0,13.0,9.0,15.0,14.0
talcher,2020-06-09,77.0,71.0,28.0,9.0,7.0,2.0
talcher,2020-06-10,70.0,64.0,20.0,1.0,7.0,5.0
talcher,2020-06-11,144.0,82.0,43.0,78.0,20.0,16.0
talcher,2020-06-12,153.0,99.0,35.0,16.0,22.0,15.0
talcher,2020-07-01,279.0,136.0,13.0,9.0,11.0,14.0
talcher,2020-07-02,117.0,52.0,4.0,,,9.0
talcher,2020-07-03,46.0,35.0,15.0,1.0,22.0,15.0
talcher,2020-07-04,106.0,49.0,29.0,1.0,,19.0
talcher,2020-07-05,117.0,93.0,34.0,8.0,6.0,13.0
talcher,2020-07-06,,78.0,17.0,,12.0,17.0
talcher,2020-07-07,66.0,19.0,14.0,9.0,8.0,9.0
talcher,2020-07-08,71.0,71.0,12.0,11.0,16.0,16.0
talcher,2020-07-09,75.0,69.0,23.0,11.0,9.0,3.0
talcher,2020-07-10,68.0,58.0,30.0,3.0,7.0,5.0
talcher,2020-07-11,124.0,77.0,45.0,61.0,17.0,13.0
talcher,2020-07-12,148.0,90.0,37.0,21.0,23.0,11.0
talcher,2020-08-01,192.0,129.0,12.0,9.0,,13.0
talcher,2020-08-02,105.0,46.0,1.0,1.0,,10.0
talcher,2020-08-03,74.0,39.0,24.0,1.0,18.0,15.0
talcher,2020-08-04,84.0,43.0,52.0,1.0,,16.0
talcher,2020-08-05,119.0,63.0,63.0,7.0,7.0,19.0
talcher,2020-08-06,141.0,,,,,
talcher,2020-08-07,56.0,26.0,13.0,11.0,9.0,12.0
talcher,2020-08-08,75.0,70.0,18.0,10.0,17.0,16.0
talcher,2020-08-09,82.0,67.0,34.0,,17.0,7.0
talcher,2020-08-10,64.0,84.0,18.0,1.0,9.0,6.0
talcher,2020-08-11,119.0,78.0,32.0,48.0,17.0,12.0
talcher,2020-08-12,143.0,86.0,30.0,22.0,20.0,12.0
talcher,2020-09-01,186.0,131.0,11.0,9.0,,15.0
talcher,2020-09-02,96.0,116.0,11.0,2.0,13.0,15.0
talcher,2020-09-03,81.0,39.0,25.0,1.0,17.0,12.0
talcher,2020-09-04,80.0,39.0,14.0,1.0,,19.0
talcher,2020-09-05,181.0,54.0,35.0,7.0,6.0,13.0
talcher,2020-09-07,71.0,36.0,13.0,11.0,10.0,11.0
talcher,2020-09-08,79.0,64.0,16.0,9.0,16.0,11.0
talcher,2020-09-09,109.0,84.0,18.0,16.0,13.0,4.0
talcher,2020-09-10,93.0,65.0,18.0,4.0,7.0,8.0
talcher,2020-09-11,121.0,64.0,30.0,23.0,13.0,13.0
talcher,2020-09-12,136.0,89.0,29.0,22.0,21.0,14.0
talcher,2020-10-01,177.0,178.0,19.0,9.0,1.0,17.0
talcher,2020-10-02,174.0,151.0,26.0,2.0,16.0,18.0
talcher,2020-10-03,81.0,12.0,18.0,1.0,34.0,9.0
talcher,2020-10-04,76.0,,,,,
talcher,2020-10-05,140.0,100.0,50.0,8.0,7.0,16.0
talcher,2020-10-07,79.0,33.0,10.0,11.0,11.0,11.0
talcher,2020-10-08,66.0,68.0,14.0,9.0,15.0,15.0
talcher,2020-10-09,86.0,74.0,23.0,9.0,12.0,3.0
talcher,2020-10-10,75.0,64.0,22.0,4.0,8.0,15.0
talcher,2020-10-11,97.0,73.0,30.0,12.0,13.0,13.0
talcher,2020-10-12,139.0,91.0,36.0,11.0,21.0,14.0
talcher,2020-11-01,194.0,205.0,22.0,9.0,1.0,18.0
talcher,2020-11-02,204.0,118.0,24.0,2.0,15.0,16.0
talcher,2020-11-03,30.0,26.0,9.0,2.0,33.0,11.0
talcher,2020-11-05,129.0,88.0,29.0,7.0,7.0,12.0
talcher,2020-11-07,72.0,37.0,14.0,9.0,12.0,12.0
talcher,2020-11-08,67.0,73.0,13.0,10.0,16.0,16.0
talcher,2020-11-09,77.0,65.0,15.0,,11.0,2.0
talcher,2020-11-10,78.0,51.0,20.0,3.0,7.0,11.0
talcher,2020-11-11,109.0,74.0,21.0,15.0,13.0,13.0
talcher,2020-11-12,144.0,100.0,27.0,21.0,31.0,18.0
talcher,2020-12-01,199.0,274.0,18.0,10.0,1.0,20.0
talcher,2020-12-02,178.0,146.0,20.0,3.0,13.0,15.0
talcher,2020-12-03,58.0,22.0,21.0,5.0,35.0,11.0
talcher,2020-12-05,112.0,71.0,33.0,8.0,7.0,11.0
talcher,2020-12-07,81.0,41.0,10.0,10.0,13.0,12.0
talcher,2020-12-08,75.0,68.0,14.0,9.0,16.0,15.0
talcher,2020-12-09,63.0,63.0,17.0,11.0,7.0,2.0
talcher,2020-12-10,71.0,51.0,16.0,2.0,6.0,9.0
talcher,2020-12-11,111.0,75.0,36.0,18.0,14.0,12.0
talcher,2020-12-12,153.0,98.0,32.0,15.0,21.0,15.0
talcher,2021-01-01,167.0,105.0,16.0,12.0,12.0,10.0
talcher,2021-01-02,141.0,101.0,37.0,1.0,9.0,15.0
talcher,2021-01-03,130.0,75.0,17.0,,1.0,14.0
talcher,2021-01-04,137.0,25.0,19.0,6.0,6.0,10.0
talcher,2021-01-05,91.0,52.0,24.0,14.0,13.0,13.0
talcher,2021-01-06,88.0,54.0,12.0,15.0,9.0,22.0
talcher,2021-01-07,80.0,40.0,9.0,17.0,26.0,16.0
talcher,2021-01-08,67.0,59.0,6.0,22.0,5.0,15.0
talcher,2021-01-09,37.0,28.0,6.0,5.0,4.0,4.0
talcher,2021-01-10,18.0,11.0,3.0,2.0,,2.0
talcher,2021-01-11,50.0,22.0,3.0,1.0,3.0,4.0
talcher,2021-01-12,69.0,51.0,8.0,7.0,,10.0
talcher,2021-02-01,155.0,111.0,20.0,12.0,11.0,13.0
talcher,2021-02-02,142.0,97.0,12.0,1.0,9.0,16.0
talcher,2021-02-03,140.0,107.0,24.0,,1.0,17.0
talcher,2021-02-04,74.0,23.0,14.0,6.0,4.0,8.0
talcher,2021-02-05,99.0,78.0,20.0,20.0,12.0,19.0
talcher,2021-02-06,92.0,63.0,23.0,17.0,12.0,23.0
talcher,2021-02-07,68.0,32.0,8.0,17.0,19.0,15.0
talcher,2021-02-08,64.0,51.0,6.0,21.0,5.0,14.0
talcher,2021-02-09,49.0,33.0,7.0,5.0,4.0,5.0
talcher,2021-02-10,26.0,19.0,6.0,5.0,,5.0
talcher,2021-02-11,51.0,36.0,6.0,3.0,11.0,9.0
talcher,2021-02-12,95.0,34.0,5.0,4.0,,9.0
talcher,2021-03-01,161.0,106.0,18.0,11.0,10.0,10.0
talcher,2021-03-02,133.0,98.0,17.0,1.0,9.0,15.0
talcher,2021-03-03,148.0,119.0,24.0,5.0,3.0,21.0
talcher,2021-03-04,70.0,32.0,17.0,6.0,3.0,10.0
talcher,2021-03-05,107.0,42.0,16.0,15.0,10.0,13.0
talcher,2021-03-06,97.0,48.0,16.0,14.0,4.0,18.0
talcher,2021-03-07,57.0,48.0,8.0,19.0,17.0,16.0
talcher,2021-03-08,62.0,72.0,6.0,22.0,7.0,20.0
talcher,2021-03-09,65.0,41.0,6.0,5.0,2.0,6.0
talcher,2021-03-10,31.0,34.0,7.0,6.0,12.0,11.0
talcher,2021-03-11,84.0,31.0,3.0,2.0,4.0,5.0
talcher,2021-03-12,55.0,11.0,2.0,2.0,,5.0
talcher,2021-04-01,157.0,110.0,19.0,13.0,10.0,11.0
talcher,2021-04-02,137.0,103.0,20.0,1.0,8.0,14.0
talcher,2021-04-03,160.0,109.0,17.0,14.0,2.0,19.0
talcher,2021-04-04,74.0,29.0,16.0,6.0,3.0,10.0
talcher,2021-04-05,74.0,41.0,15.0,15.0,9.0,12.0
talcher,2021-04-06,82.0,36.0,14.0,12.0,2.0,16.0
talcher,2021-04-07,85.0,50.0,11.0,21.0,15.0,17.0
talcher,2021-04-08,87.0,55.0,5.0,22.0,6.0,19.0
talcher,2021-04-09,61.0,28.0,10.0,4.0,1.0,6.0
talcher,2021-04-10,66.0,31.0,7.0,9.0,31.0,7.0
talcher,2021-04-11,71.0,40.0,7.0,3.0,3.0,8.0
talcher,2021-04-12,27.0,8.0,2.0,1.0,,3.0
talcher,2021-05-01,161.0,110.0,16.0,11.0,14.0,13.0
talcher,2021-05-02,147.0,113.0,20.0,1.0,9.0,22.0
talcher,2021-05-03,152.0,,22.0,18.0,2.0,25.0
talcher,2021-05-04,79.0,24.0,16.0,6.0,5.0,9.0
talcher,2021-05-05,83.0,32.0,15.0,14.0,9.0,12.0
talcher,2021-05-06,71.0,44.0,16.0,14.0,2.0,17.0
talcher,2021-05-07,85.0,58.0,9.0,20.0,12.0,17.0
talcher,2021-05-08,59.0,53.0,6.0,22.0,5.0,18.0
talcher,2021-05-09,54.0,28.0,7.0,5.0,4.0,13.0
talcher,2021-05-10,58.0,15.0,5.0,3.0,2.0,2.0
talcher,2021-05-11,74.0,43.0,2.0,4.0,3.0,9.0
talcher,2021-05-12,28.0,10.0,1.0,1.0,,4.0
talcher,2021-06-01,153.0,117.0,22.0,18.0,29.0,22.0
talcher,2021-06-02,154.0,80.0,19.0,1.0,8.0,13.0
talcher,2021-06-03,146.0,112.0,23.0,28.0,2.0,28.0
talcher,2021-06-04,70.0,33.0,16.0,6.0,6.0,8.0
talcher,2021-06-05,73.0,41.0,15.0,12.0,8.0,13.0
talcher,2021-06-06,79.0,37.0,11.0,14.0,2.0,16.0
talcher,2021-06-07,81.0,43.0,9.0,19.0,11.0,18.0
talcher,2021-06-08,76.0,49.0,6.0,21.0,5.0,16.0
talcher,2021-06-09,72.0,9.0,9.0,5.0,,4.0
talcher,2021-06-10,26.0,40.0,15.0,10.0,5.0,10.0
talcher,2021-06-11,86.0,33.0,3.0,2.0,2.0,6.0
talcher,2021-06-12,32.0,18.0,2.0,2.0,,6.0
talcher,2021-07-01,143.0,90.0,31.0,11.0,15.0,17.0
talcher,2021-07-02,127.0,88.0,16.0,1.0,9.0,13.0
talcher,2021-07-03,180.0,73.0,11.0,32.0,1.0,17.0
talcher,2021-07-04,80.0,65.0,17.0,31.0,21.0,9.0
talcher,2021-07-05,90.0,38.0,18.0,14.0,12.0,15.0
talcher,2021-07-06,77.0,42.0,16.0,16.0,3.0,17.0
talcher,2021-07-07,93.0,35.0,8.0,18.0,11.0,20.0
talcher,2021-07-08,55.0,46.0,6.0,20.0,5.0,14.0
talcher,2021-07-09,21.0,22.0,11.0,7.0,,5.0
talcher,2021-07-10,72.0,25.0,2.0,2.0,7.0,4.0
talcher,2021-07-11,65.0,70.0,15.0,8.0,6.0,18.0
talcher,2021-07-12,49.0,27.0,4.0,3.0,,6.0
talcher,2021-08-01,136.0,93.0,32.0,13.0,21.0,15.0
talcher,2021-08-02,136.0,114.0,20.0,1.0,9.0,17.0
talcher,2021-08-03,140.0,53.0,14.0,18.0,6.0,11.0
talcher,2021-08-04,126.0,85.0,21.0,6.0,28.0,12.0
talcher,2021-08-05,94.0,38.0,17.0,13.0,8.0,13.0
talcher,2021-08-06,96.0,35.0,11.0,18.0,4.0,22.0
talcher,2021-08-07,76.0,45.0,7.0,20.0,17.0,16.0
talcher,2021-08-08,69.0,43.0,6.0,20.0,10.0,14.0
talcher,2021-08-09,46.0,37.0,6.0,8.0,1.0,11.0
talcher,2021-08-10,52.0,44.0,7.0,5.0,7.0,11.0
talcher,2021-08-11,120.0,37.0,3.0,2.0,2.0,6.0
talcher,2021-08-12,38.0,13.0,1.0,2.0,,5.0
talcher,2021-09-01,140.0,118.0,16.0,13.0,11.0,20.0
talcher,2021-09-02,153.0,126.0,14.0,1.0,8.0,18.0
talcher,2021-09-03,114.0,54.0,17.0,,14.0,14.0
talcher,2021-09-04,169.0,84.0,19.0,6.0,25.0,11.0
talcher,2021-09-05,,34.0,17.0,13.0,6.0,14.0
talcher,2021-09-06,87.0,42.0,13.0,18.0,2.0,19.0
talcher,2021-09-07,64.0,37.0,11.0,21.0,15.0,12.0
talcher,2021-09-08,84.0,51.0,7.0,21.0,16.0,15.0
talcher,2021-09-09,87.0,37.0,13.0,9.0,3.0,15.0
talcher,2021-09-10,68.0,28.0,5.0,1.0,1.0,5.0
talcher,2021-09-11,71.0,30.0,2.0,3.0,2.0,6.0
talcher,2021-09-12,37.0,33.0,5.0,4.0,15.0,11.0
talcher,2021-10-01,139.0,103.0,18.0,16.0,23.0,26.0
talcher,2021-10-02,154.0,110.0,14.0,1.0,8.0,14.0
talcher,2021-10-03,119.0,40.0,15.0,,10.0,8.0
talcher,2021-10-04,124.0,110.0,23.0,6.0,20.0,12.0
talcher,2021-10-05,,38.0,11.0,15.0,7.0,14.0
talcher,2021-10-06,73.0,49.0,12.0,22.0,4.0,21.0
talcher,2021-10-07,60.0,22.0,8.0,19.0,11.0,9.0
talcher,2021-10-08,86.0,50.0,6.0,21.0,10.0,16.0
talcher,2021-10-09,64.0,34.0,49.0,8.0,1.0,10.0
talcher,2021-10-10,40.0,23.0,6.0,1.0,1.0,5.0
talcher,2021-10-11,70.0,26.0,6.0,4.0,4.0,8.0
talcher,2021-10-12,84.0,25.0,2.0,3.0,2.0,6.0
talcher,2021-11-01,137.0,88.0,30.0,14.0,17.0,15.0
talcher,2021-11-02,137.0,72.0,15.0,,1.0,7.0
talcher,2021-11-03,99.0,35.0,9.0,,6.0,8.0
talcher,2021-11-04,158.0,182.0,23.0,6.0,25.0,18.0
talcher,2021-11-05,,64.0,29.0,20.0,12.0,19.0
talcher,2021-11-06,95.0,45.0,14.0,24.0,5.0,22.0
talcher,2021-11-07,51.0,17.0,7.0,18.0,9.0,9.0
talcher,2021-11-08,82.0,45.0,8.0,21.0,7.0,16.0
talcher,2021-11-09,77.0,27.0,10.0,7.0,2.0,14.0
talcher,2021-11-10,32.0,26.0,3.0,2.0,,5.0
talcher,2021-11-11,79.0,15.0,2.0,1.0,1.0,2.0
talcher,2021-11-12,44.0,22.0,3.0,2.0,1.0,4.0
talcher,2021-12-01,138.0,76.0,23.0,8.0,9.0,9.0
talcher,2021-12-02,117.0,113.0,16.0,,1.0,12.0
talcher,2021-12-03,89.0,36.0,15.0,,4.0,9.0
talcher,2021-12-04,150.0,77.0,25.0,6.0,20.0,13.0
talcher,2021-12-05,,,7.0,13.0,7.0,14.0
talcher,2021-12-06,85.0,36.0,9.0,22.0,3.0,22.0
talcher,2021-12-07,59.0,15.0,8.0,18.0,9.0,9.0
talcher,2021-12-08,78.0,50.0,7.0,23.0,10.0,17.0
talcher,2021-12-09,54.0,12.0,11.0,5.0,1.0,8.0
talcher,2021-12-10,35.0,28.0,5.0,2.0,,5.0
talcher,2021-12-11,22.0,18.0,5.0,3.0,2.0,4.0
talcher,2021-12-12,56.0,27.0,2.0,1.0,1.0,5.0
talcher,2022-01-01,132.0,22.0,2.0,12.0,,5.0
talcher,2022-01-02,134.0,43.0,5.0,16.0,12.0,9.0
talcher,2022-01-03,25.0,22.0,1.0,,4.0,4.0
talcher,2022-01-04,22.0,32.0,23.0,3.0,16.0,14.0
talcher,2022-01-05,16.0,10.0,7.0,1.0,1.0,4.0
talcher,2022-01-06,66.0,57.0,24.0,8.0,9.0,26.0
talcher,2022-01-07,50.0,19.0,12.0,7.0,3.0,24.0
talcher,2022-01-08,76.0,26.0,11.0,21.0,4.0,26.0
talcher,2022-01-09,36.0,33.0,7.0,7.0,2.0,25.0
talcher,2022-01-10,89.0,49.0,13.0,7.0,,29.0
talcher,2022-01-11,142.0,74.0,29.0,5.0,33.0,21.0
talcher,2022-01-12,170.0,84.0,32.0,14.0,33.0,20.0
talcher,2022-02-01,56.0,29.0,3.0,12.0,,7.0
talcher,2022-02-02,85.0,19.0,2.0,14.0,1.0,7.0
talcher,2022-02-03,44.0,29.0,8.0,,14.0,9.0
talcher,2022-02-04,66.0,39.0,23.0,3.0,10.0,17.0
talcher,2022-02-05,22.0,27.0,29.0,3.0,5.0,15.0
talcher,2022-02-06,89.0,23.0,20.0,8.0,27.0,18.0
talcher,2022-02-07,45.0,18.0,14.0,7.0,1.0,22.0
talcher,2022-02-08,72.0,18.0,7.0,9.0,5.0,26.0
talcher,2022-02-09,38.0,38.0,9.0,7.0,3.0,29.0
talcher,2022-02-10,94.0,37.0,10.0,7.0,,24.0
talcher,2022-02-11,141.0,83.0,30.0,5.0,40.0,21.0
talcher,2022-02-12,151.0,80.0,32.0,14.0,33.0,19.0
talcher,2022-03-01,56.0,55.0,10.0,34.0,,20.0
talcher,2022-03-02,57.0,,,,,
talcher,2022-03-03,53.0,13.0,3.0,,11.0,5.0
talcher,2022-03-04,74.0,17.0,15.0,2.0,7.0,12.0
talcher,2022-03-05,61.0,41.0,35.0,4.0,11.0,24.0
talcher,2022-03-06,44.0,30.0,22.0,8.0,37.0,18.0
talcher,2022-03-07,49.0,11.0,19.0,8.0,4.0,24.0
talcher,2022-03-08,56.0,15.0,5.0,9.0,4.0,22.0
talcher,2022-03-09,64.0,31.0,5.0,7.0,4.0,30.0
talcher,2022-03-10,83.0,14.0,9.0,7.0,,17.0
talcher,2022-03-11,154.0,91.0,25.0,8.0,42.0,19.0
talcher,2022-03-12,145.0,136.0,26.0,14.0,40.0,29.0
talcher,2022-04-01,134.0,38.0,4.0,14.0,,7.0
talcher,2022-04-02,,55.0,9.0,52.0,13.0,18.0
talcher,2022-04-03,48.0,47.0,11.0,,11.0,15.0
talcher,2022-04-04,45.0,8.0,4.0,1.0,2.0,4.0
talcher,2022-04-05,70.0,32.0,31.0,4.0,5.0,19.0
talcher,2022-04-06,45.0,22.0,15.0,8.0,26.0,21.0
talcher,2022-04-07,36.0,27.0,12.0,8.0,6.0,30.0
talcher,2022-04-08,30.0,11.0,8.0,9.0,2.0,22.0
talcher,2022-04-09,77.0,44.0,7.0,7.0,3.0,31.0
talcher,2022-04-10,32.0,13.0,7.0,7.0,,16.0
talcher,2022-04-11,145.0,94.0,32.0,13.0,39.0,18.0
talcher,2022-04-12,182.0,110.0,33.0,14.0,40.0,27.0
talcher,2022-05-01,55.0,37.0,3.0,17.0,,7.0
talcher,2022-05-02,92.0,65.0,10.0,41.0,5.0,17.0
talcher,2022-05-03,103.0,48.0,10.0,,8.0,16.0
talcher,2022-05-04,17.0,14.0,7.0,1.0,4.0,6.0
talcher,2022-05-05,53.0,44.0,38.0,4.0,7.0,23.0
talcher,2022-05-06,56.0,37.0,20.0,8.0,17.0,22.0
talcher,2022-05-07,66.0,14.0,8.0,8.0,1.0,22.0
talcher,2022-05-08,31.0,20.0,6.0,9.0,4.0,27.0
talcher,2022-05-09,69.0,47.0,8.0,7.0,3.0,30.0
talcher,2022-05-10,27.0,8.0,7.0,8.0,20.0,15.0
talcher,2022-05-11,155.0,100.0,38.0,13.0,36.0,21.0
talcher,2022-05-12,171.0,113.0,30.0,14.0,49.0,28.0
talcher,2022-06-01,66.0,41.0,4.0,22.0,,9.0
talcher,2022-06-02,128.0,39.0,6.0,18.0,1.0,9.0
talcher,2022-06-03,91.0,33.0,4.0,,5.0,6.0
talcher,2022-06-04,23.0,15.0,9.0,1.0,2.0,8.0
talcher,2022-06-05,74.0,40.0,30.0,3.0,20.0,19.0
talcher,2022-06-06,85.0,33.0,9.0,8.0,46.0,22.0
talcher,2022-06-07,36.0,6.0,10.0,8.0,,20.0
talcher,2022-06-08,40.0,13.0,7.0,9.0,4.0,25.0
talcher,2022-06-09,78.0,24.0,6.0,7.0,2.0,26.0
talcher,2022-06-10,32.0,12.0,7.0,13.0,20.0,16.0
talcher,2022-06-11,176.0,68.0,25.0,13.0,27.0,10.0
talcher,2022-06-12,174.0,92.0,31.0,15.0,31.0,12.0
talcher,2022-07-01,91.0,44.0,4.0,21.0,,10.0
talcher,2022-07-02,84.0,32.0,5.0,16.0,,7.0
talcher,2022-07-03,55.0,80.0,12.0,,35.0,18.0
talcher,2022-07-04,38.0,12.0,7.0,1.0,4.0,5.0
talcher,2022-07-05,43.0,32.0,26.0,4.0,11.0,19.0
talcher,2022-07-06,79.0,35.0,31.0,9.0,12.0,21.0
talcher,2022-07-07,27.0,9.0,11.0,8.0,1.0,21.0
talcher,2022-07-08,40.0,7.0,8.0,9.0,2.0,22.0
talcher,2022-07-09,47.0,17.0,6.0,7.0,3.0,28.0
talcher,2022-07-10,29.0,28.0,9.0,13.0,20.0,17.0
talcher,2022-07-11,138.0,68.0,24.0,13.0,23.0,11.0
talcher,2022-07-12,160.0,125.0,6.0,14.0,33.0,28.0
talcher,2022-08-01,90.0,27.0,2.0,14.0,,5.0
talcher,2022-08-02,66.0,20.0,3.0,12.0,3.0,5.0
talcher,2022-08-03,114.0,49.0,2.0,,6.0,7.0
talcher,2022-08-04,26.0,16.0,12.0,1.0,3.0,6.0
talcher,2022-08-05,78.0,14.0,14.0,4.0,3.0,16.0
talcher,2022-08-06,84.0,22.0,8.0,8.0,17.0,20.0
talcher,2022-08-07,29.0,7.0,11.0,8.0,,20.0
talcher,2022-08-08,27.0,13.0,6.0,10.0,4.0,27.0
talcher,2022-08-09,42.0,13.0,6.0,7.0,3.0,26.0
talcher,2022-08-10,54.0,,,,,
talcher,2022-08-11,132.0,81.0,30.0,13.0,24.0,16.0
talcher,2022-08-12,175.0,105.0,26.0,14.0,24.0,23.0
talcher,2022-09-01,63.0,40.0,8.0,32.0,,12.0
talcher,2022-09-02,46.0,27.0,2.0,6.0,18.0,6.0
talcher,2022-09-03,68.0,49.0,2.0,,4.0,7.0
talcher,2022-09-04,37.0,17.0,9.0,1.0,2.0,6.0
talcher,2022-09-05,28.0,14.0,14.0,3.0,,16.0
talcher,2022-09-06,66.0,25.0,14.0,9.0,9.0,20.0
talcher,2022-09-07,17.0,7.0,12.0,7.0,,20.0
talcher,2022-09-08,37.0,8.0,5.0,12.0,2.0,23.0
talcher,2022-09-09,38.0,9.0,6.0,7.0,2.0,25.0
talcher,2022-09-10,,33.0,7.0,14.0,22.0,18.0
talcher,2022-09-11,143.0,83.0,29.0,13.0,28.0,18.0
talcher,2022-09-12,170.0,87.0,19.0,14.0,13.0,19.0
talcher,2022-10-01,89.0,13.0,5.0,22.0,,7.0
talcher,2022-10-02,61.0,25.0,1.0,,12.0,6.0
talcher,2022-10-03,63.0,32.0,2.0,,3.0,8.0
talcher,2022-10-04,18.0,31.0,24.0,3.0,3.0,17.0
talcher,2022-10-05,27.0,21.0,15.0,4.0,,17.0
talcher,2022-10-06,60.0,35.0,11.0,9.0,7.0,23.0
talcher,2022-10-07,13.0,8.0,10.0,8.0,2.0,23.0
talcher,2022-10-08,24.0,9.0,6.0,9.0,2.0,23.0
talcher,2022-10-09,24.0,12.0,7.0,7.0,1.0,24.0
talcher,2022-10-10,84.0,44.0,12.0,13.0,23.0,19.0
talcher,2022-10-11,145.0,87.0,34.0,13.0,34.0,20.0
talcher,2022-10-12,155.0,78.0,21.0,14.0,11.0,18.0
talcher,2022-11-01,30.0,13.0,1.0,14.0,,5.0
talcher,2022-11-02,55.0,52.0,7.0,,,12.0
talcher,2022-11-03,68.0,66.0,7.0,,4.0,14.0
talcher,2022-11-04,48.0,20.0,10.0,2.0,7.0,12.0
talcher,2022-11-05,28.0,24.0,19.0,4.0,,17.0
talcher,2022-11-06,68.0,40.0,19.0,9.0,6.0,25.0
talcher,2022-11-07,30.0,42.0,9.0,8.0,6.0,27.0
talcher,2022-11-08,28.0,28.0,5.0,7.0,3.0,27.0
talcher,2022-11-09,15.0,18.0,7.0,7.0,1.0,25.0
talcher,2022-11-10,106.0,59.0,18.0,13.0,25.0,23.0
talcher,2022-11-11,143.0,79.0,28.0,13.0,35.0,19.0
talcher,2022-11-12,137.0,101.0,12.0,14.0,20.0,27.0
talcher,2022-12-01,39.0,13.0,2.0,12.0,,4.0
talcher,2022-12-02,83.0,71.0,10.0,,13.0,26.0
talcher,2022-12-03,94.0,115.0,7.0,,4.0,23.0
talcher,2022-12-04,40.0,14.0,9.0,1.0,1.0,6.0
talcher,2022-12-05,37.0,29.0,24.0,4.0,2.0,17.0
talcher,2022-12-06,81.0,44.0,22.0,9.0,4.0,23.0
talcher,2022-12-07,48.0,5.0,10.0,8.0,1.0,22.0
talcher,2022-12-08,72.0,2.0,6.0,7.0,5.0,28.0
talcher,2022-12-09,31.0,27.0,7.0,7.0,1.0,25.0
talcher,2022-12-10,115.0,41.0,15.0,12.0,23.0,11.0
talcher,2022-12-11,135.0,84.0,27.0,13.0,37.0,20.0
talcher,2022-12-12,170.0,98.0,32.0,14.0,22.0,22.0
talcher,2023-01-01,164.0,50.0,22.0,13.0,11.0,11.0
talcher,2023-01-02,,95.0,12.0,12.0,28.0,28.0
talcher,2023-01-03,143.0,152.0,9.0,15.0,18.0,25.0
talcher,2023-01-05,95.0,61.0,6.0,14.0,3.0,19.0
talcher,2023-01-06,109.0,65.0,11.0,14.0,1.0,18.0
talcher,2023-01-07,5.0,30.0,8.0,14.0,6.0,25.0
talcher,2023-01-08,52.0,7.0,4.0,14.0,4.0,6.0
talcher,2023-01-09,,55.0,5.0,2.0,15.0,8.0
talcher,2023-01-10,55.0,15.0,7.0,15.0,1.0,7.0
talcher,2023-01-11,102.0,61.0,9.0,17.0,16.0,13.0
talcher,2023-01-12,,111.0,6.0,17.0,13.0,16.0
talcher,2023-02-01,105.0,66.0,27.0,12.0,14.0,13.0
talcher,2023-02-02,,109.0,13.0,12.0,32.0,29.0
talcher,2023-02-03,181.0,188.0,5.0,15.0,19.0,24.0
talcher,2023-02-04,,114.0,31.0,14.0,23.0,30.0
talcher,2023-02-05,116.0,39.0,5.0,14.0,1.0,13.0
talcher,2023-02-06,116.0,36.0,16.0,14.0,,15.0
talcher,2023-02-07,58.0,31.0,6.0,14.0,5.0,24.0
talcher,2023-02-08,17.0,13.0,4.0,14.0,3.0,8.0
